Location	Bout	Filename	Date	Time	Manualcount	datetime	timemin	Playback	daysbait	Temp	Humidity	Lux	UVI	Rain	Wind
Station	pm	Station_NoFufun_3250487	25.03.2023	15:23	0	2023/03/25:15:23:24	923	no	4	28.6	92	84393.6	6	0	9.3
Station	pm	Station_NoFufun_3250490	25.03.2023	15:46	0	2023/03/25:15:46:08	946	no	4	27.7	94	40480.7	3	0	7.2
Station	pm	Station_NoFufun_3250493	25.03.2023	15:49	0	2023/03/25:15:49:55	950	no	4	27.7	94	40480.7	3	0	7.2
Station	pm	Station_NoFufun_3250496	25.03.2023	15:52	0	2023/03/25:15:52:46	953	no	4	27.8	94	57813.2	4	0	5.5
Station	pm	Station_NoFufun_3250499	25.03.2023	15:55	0	2023/03/25:15:55:35	956	no	4	27.8	94	28045	2	0	7.2
Station	pm	Station_NoFufun_3250502	25.03.2023	15:59	0	2023/03/25:15:59:14	959	no	4	27.8	94	28045	2	0	7.2
Station	pm	Station_NoFufun_3250505	25.03.2023	16:02	0	2023/03/25:16:02:59	963	no	4	27.7	95	25722.6	1	0	11.1
Station	pm	Station_NoFufun_3250508	25.03.2023	16:05	0	2023/03/25:16:05:29	965	no	4	27.7	96	24767.3	1	0	3.5
Station	pm	Station_NoFufun_3250511	25.03.2023	16:58	0	2023/03/25:16:58:58	1019	no	4	28.5	94	43136.3	3	0	7.2
Station	pm	Station_NoFufun_3250514	25.03.2023	17:02	0	2023/03/25:17:02:01	1022	no	4	28.5	93	44489.4	3	0	14.8
Station	pm	Station_NoFufun_3250517	25.03.2023	17:04	0	2023/03/25:17:04:36	1025	no	4	28.5	93	44489.4	3	0	14.8
Station	pm	Station_NoFufun_3250520	25.03.2023	17:07	0	2023/03/25:17:07:21	1027	no	4	28.2	94	24866.1	1	0	13
Station	pm	Station_NoFufun_3250523	25.03.2023	17:09	0	2023/03/25:17:09:48	1030	no	4	28.2	94	24866.1	1	0	13
Station	am	Station_NoFufun_3260526	26.03.2023	06:34	0	2023/03/26:06:34:09	394	no	5	24.1	99	1705.4	0	0	0
Station	am	Station_Fufun_6_3260529	26.03.2023	06:36	6	2023/03/26:06:36:27	396	no	5	24.2	99	2132.4	0	0	0
Station	am	Station_NoFufun_3260532	26.03.2023	09:21	0	2023/03/26:09:21:03	561	no	5	28.2	97	49088.6	3	0	5.5
Station	am	Station_NoFufun_3260535	26.03.2023	10:18	0	2023/03/26:10:18:32	619	no	5	28.6	95	115198.2	8	0	9.3
Station	am	Station_NoFufun_3260538	26.03.2023	10:25	0	2023/03/26:10:25:30	625	no	5	29.5	93	131215.6	10	0	9.3
Station	am	Station_NoFufun_3260541	26.03.2023	10:28	0	2023/03/26:10:28:45	629	no	5	29.5	93	131215.6	10	0	9.3
Station	am	Station_NoFufun_3260544	26.03.2023	10:31	0	2023/03/26:10:31:16	631	no	5	29.5	92	134674.5	10	0	16.6
Station	am	Station_NoFufun_3260547	26.03.2023	10:33	0	2023/03/26:10:33:40	634	no	5	29.5	92	134674.5	10	0	16.6
Station	am	Station_NoFufun_3260550	26.03.2023	10:37	0	2023/03/26:10:37:22	637	no	5	28.8	93	50980.3	3	0	13
Station	am	Station_NoFufun_3260553	26.03.2023	10:45	0	2023/03/26:10:45:20	645	no	5	28.4	95	141081.7	10	0	7.2
Station	am	Station_NoFufun_3260556	26.03.2023	10:50	0	2023/03/26:10:50:04	650	no	5	29.2	94	129117.4	9	0	7.2
Station	am	Station_NoFufun_3260559	26.03.2023	10:55	0	2023/03/26:10:55:26	655	no	5	28.9	94	70488.3	5	0	9.3
Station	pm	Station_NoFufun_3260562	26.03.2023	12:01	0	2023/03/26:12:01:58	722	no	5	27.1	99	155145.4	11	0	9.3
Station	pm	Station_NoFufun_3260565	26.03.2023	12:04	0	2023/03/26:12:04:30	725	no	5	27.1	99	155145.4	11	0	9.3
Station	pm	Station_NoFufun_3260568	26.03.2023	12:07	0	2023/03/26:12:07:08	727	no	5	28.1	99	143201.4	11	0	5.5
Station	pm	Station_NoFufun_3260571	26.03.2023	12:11	0	2023/03/26:12:11:34	732	no	5	28.6	98	139486.6	10	0	5.5
Station	pm	Station_NoFufun_3260574	26.03.2023	13:40	0	2023/03/26:13:40:11	820	no	5	27	99	150889.6	11	0	11.1
Station	pm	Station_NoFufun_3260577	26.03.2023	13:46	0	2023/03/26:13:46:20	826	no	5	27.4	99	157391.8	12	0	5.5
Station	pm	Station_NoFufun_3260580	26.03.2023	13:49	0	2023/03/26:13:49:34	830	no	5	27.4	99	157391.8	12	0	5.5
Station	pm	Station_NoFufun_3260583	26.03.2023	13:52	0	2023/03/26:13:52:29	832	no	5	28.5	97	148816.8	11	0	9.3
Station	pm	Station_NoFufun_3260586	26.03.2023	15:13	0	2023/03/26:15:13:56	914	no	5	25.1	99	16580	1	0	1.8
Station	pm	Station_NoFufun_3260589	26.03.2023	15:16	0	2023/03/26:15:16:49	917	no	5	25.3	99	17567	1	0	1.8
Station	pm	Station_NoFufun_3260592	26.03.2023	15:19	0	2023/03/26:15:19:56	920	no	5	25.3	99	17567	1	0	1.8
Station	pm	Station_NoFufun_3260595	26.03.2023	15:22	0	2023/03/26:15:22:15	922	no	5	25.2	99	19595.4	1	0	1.8
Station	pm	Station_NoFufun_3260598	26.03.2023	15:25	0	2023/03/26:15:25:58	926	no	5	25.2	99	21802.5	1	0	0
Station	pm	Station_NoFufun_3260601	26.03.2023	15:29	0	2023/03/26:15:29:45	930	no	5	25.2	99	21802.5	1	0	0
Station	pm	Station_NoFufun_3260604	26.03.2023	15:35	0	2023/03/26:15:35:48	936	no	5	25.7	99	23648.6	1	0	3.5
Station	pm	Station_NoFufun_3260607	26.03.2023	15:39	0	2023/03/26:15:39:20	939	no	5	25.7	99	23648.6	1	0	3.5
Station	pm	Station_NoFufun_3260610	26.03.2023	15:41	0	2023/03/26:15:41:39	942	no	5	25.7	99	20280.9	1	0	0
Station	pm	Station_NoFufun_3260613	26.03.2023	15:44	0	2023/03/26:15:44:11	944	no	5	25.7	99	20280.9	1	0	0
Station	pm	Station_NoFufun_3260616	26.03.2023	15:46	0	2023/03/26:15:46:42	947	no	5	25.7	99	19146.9	1	0	0
Station	pm	Station_NoFufun_3260619	26.03.2023	15:49	0	2023/03/26:15:49:00	949	no	5	25.7	99	19146.9	1	0	0
Station	pm	Station_NoFufun_3260622	26.03.2023	15:52	0	2023/03/26:15:52:25	952	no	5	25.8	99	14886	1	0	0
Station	pm	Station_NoFufun_3260625	26.03.2023	15:54	0	2023/03/26:15:54:43	955	no	5	25.8	99	14886	1	0	0
Station	pm	Station_NoFufun_3260628	26.03.2023	15:57	0	2023/03/26:15:57:04	957	no	5	25.8	99	12564.8	0	0	0
Station	pm	Station_NoFufun_3260631	26.03.2023	15:59	0	2023/03/26:15:59:25	959	no	5	25.8	99	12564.8	0	0	0
Station	pm	Station_NoFufun_3260634	26.03.2023	16:01	0	2023/03/26:16:01:48	962	no	5	25.8	99	12132.8	0	0	0
Station	pm	Station_NoFufun_3260637	26.03.2023	16:04	0	2023/03/26:16:04:09	964	no	5	25.8	99	12132.8	0	0	0
Station	am	Station_NoFufun_3270640	27.03.2023	09:04	0	2023/03/27:09:04:10	544	no	6	28.1	96	57700.4	4	0	11.1
Station	am	Station_NoFufun_3270643	27.03.2023	09:06	0	2023/03/27:09:06:47	547	no	6	28.2	94	66961	5	0	14.8
Station	am	Station_NoFufun_3270646	27.03.2023	09:15	0	2023/03/27:09:15:55	556	no	6	28	95	66198.2	5	0	14.8
Station	am	Station_NoFufun_3270649	27.03.2023	09:22	0	2023/03/27:09:22:47	563	no	6	28.3	95	66254	5	0	14.8
Station	am	Station_NoFufun_3270652	27.03.2023	09:36	0	2023/03/27:09:36:17	576	no	6	28.5	94	74737.8	5	0	23.8
Station	am	Station_NoFufun_3270655	27.03.2023	09:38	0	2023/03/27:09:38:45	579	no	6	28.5	94	74737.8	5	0	23.8
Station	am	Station_NoFufun_3270658	27.03.2023	09:41	0	2023/03/27:09:41:53	582	no	6	28.3	95	73886.4	5	0	20.1
Station	am	Station_NoFufun_3270661	27.03.2023	09:44	0	2023/03/27:09:44:29	584	no	6	28.3	95	73886.4	5	0	20.1
Station	am	Station_NoFufun_3270664	27.03.2023	09:47	0	2023/03/27:09:47:24	587	no	6	28.2	95	74090.4	5	0	16.6
Station	am	Station_NoFufun_3270667	27.03.2023	09:50	0	2023/03/27:09:50:28	590	no	6	28.3	95	49780.4	3	0	20.1
Station	am	Station_NoFufun_3270670	27.03.2023	10:18	0	2023/03/27:10:18:08	618	no	6	28.3	95	53167.1	4	0	14.8
Station	am	Station_NoFufun_3270673	27.03.2023	10:27	0	2023/03/27:10:27:58	628	no	6	28.2	96	89210.7	6	0	18.3
Station	am	Station_NoFufun_3270676	27.03.2023	10:38	0	2023/03/27:10:38:32	639	no	6	28.4	95	102001.1	7	0	16.6
Station	am	Station_NoFufun_3270679	27.03.2023	10:41	0	2023/03/27:10:41:51	642	no	6	28.6	95	117975.4	9	0	13
Station	am	Station_NoFufun_3270682	27.03.2023	10:44	0	2023/03/27:10:44:45	645	no	6	28.6	95	117975.4	9	0	13
Station	am	Station_NoFufun_3270685	27.03.2023	10:47	0	2023/03/27:10:47:08	647	no	6	28.8	95	126184.3	9	0	16.6
Station	am	Station_NoFufun_3270688	27.03.2023	10:50	0	2023/03/27:10:50:08	650	no	6	29	93	133899.1	10	0	23.8
Station	am	Station_NoFufun_3270691	27.03.2023	10:53	0	2023/03/27:10:53:05	653	no	6	29	93	133899.1	10	0	23.8
Station	am	Station_NoFufun_3270694	27.03.2023	10:56	0	2023/03/27:10:56:31	657	no	6	28.8	96	134797.4	10	0	9.3
Station	am	Station_NoFufun_3270697	27.03.2023	10:59	0	2023/03/27:10:59:30	660	no	6	28.8	96	134797.4	10	0	9.3
Station	am	Station_NoFufun_3270700	27.03.2023	11:04	0	2023/03/27:11:04:04	664	no	6	28.5	95	95966.4	7	0	23.8
Station	am	Station_NoFufun_3270703	27.03.2023	11:06	0	2023/03/27:11:06:25	666	no	6	28.5	95	70279.2	5	0	13
Station	am	Station_NoFufun_3270706	27.03.2023	11:09	0	2023/03/27:11:09:59	670	no	6	28.5	95	70279.2	5	0	13
Station	am	Station_NoFufun_3270709	27.03.2023	11:13	0	2023/03/27:11:13:44	674	no	6	28.4	94	87675.1	6	0	14.8
Station	am	Station_NoFufun_3270712	27.03.2023	11:17	0	2023/03/27:11:17:18	677	no	6	28.3	95	94642.4	7	0	21.9
Station	am	Station_NoFufun_3270715	27.03.2023	11:21	0	2023/03/27:11:21:33	682	no	6	28.2	95	44201.8	3	0	14.8
Station	am	Station_NoFufun_3270718	27.03.2023	11:30	0	2023/03/27:11:30:24	690	no	6	28.4	95	112689.5	8	0	13
Station	am	Station_NoFufun_3270721	27.03.2023	11:35	0	2023/03/27:11:35:02	695	no	6	28.5	94	29836.6	2	0	11.1
Station	am	Station_NoFufun_3270724	27.03.2023	11:47	0	2023/03/27:11:47:25	707	no	6	26.9	97	16843.5	1	12	27.7
Station	pm	Station_NoFufun_3270727	27.03.2023	15:36	0	2023/03/27:15:36:54	937	no	6	27.7	95	39904.2	3	0	7.2
Station	pm	Station_NoFufun_3270730	27.03.2023	15:39	0	2023/03/27:15:39:13	939	no	6	27.7	95	39904.2	3	0	7.2
Station	pm	Station_NoFufun_3270733	27.03.2023	15:41	0	2023/03/27:15:41:32	942	no	6	27.7	96	33453.9	2	0	9.3
Station	pm	Station_NoFufun_3270736	27.03.2023	15:43	0	2023/03/27:15:43:53	944	no	6	27.7	96	33453.9	2	0	9.3
Station	pm	Station_NoFufun_3270739	27.03.2023	15:46	0	2023/03/27:15:46:30	947	no	6	27.7	97	33442.5	2	0	7.2
Station	pm	Station_NoFufun_3270742	27.03.2023	15:49	0	2023/03/27:15:49:00	949	no	6	27.7	97	33442.5	2	0	7.2
Station	pm	Station_NoFufun_3270745	27.03.2023	15:51	0	2023/03/27:15:51:27	951	no	6	27.7	97	33451.3	2	0	5.5
Station	pm	Station_NoFufun_3270748	27.03.2023	15:54	0	2023/03/27:15:54:00	954	no	6	27.7	97	33451.3	2	0	5.5
Station	pm	Station_NoFufun_3270751	27.03.2023	16:03	0	2023/03/27:16:03:47	964	no	6	27.7	97	34546	2	0	3.5
Station	pm	Station_NoFufun_3270754	27.03.2023	16:06	0	2023/03/27:16:06:11	966	no	6	27.7	97	35541.9	2	0	14.8
Station	pm	Station_NoFufun_3270757	27.03.2023	16:08	0	2023/03/27:16:08:52	969	no	6	27.7	97	35541.9	2	0	14.8
Station	pm	Station_NoFufun_3270760	27.03.2023	16:15	0	2023/03/27:16:15:57	976	no	6	27.6	96	33151.1	2	0	11.1
Station	pm	Station_NoFufun_3270763	27.03.2023	16:19	0	2023/03/27:16:19:33	980	no	6	27.6	96	33151.1	2	0	11.1
Station	pm	Station_NoFufun_3270766	27.03.2023	16:26	0	2023/03/27:16:26:34	987	no	6	27.6	97	28696.3	2	0	3.5
Station	pm	Station_NoFufun_3270769	27.03.2023	16:31	0	2023/03/27:16:31:51	992	no	6	27.6	97	25803.7	1	0	9.3
Station	pm	Station_NoFufun_3270772	27.03.2023	16:34	0	2023/03/27:16:34:32	995	no	6	27.6	97	25803.7	1	0	9.3
Station	pm	Station_NoFufun_3270775	27.03.2023	16:36	0	2023/03/27:16:36:59	997	no	6	27.6	97	24800.3	1	0	7.2
Station	am	Station_NoFufun_3280778	28.03.2023	06:58	0	2023/03/28:06:58:08	418	no	7	24.5	99	3087.7	0	0	1.8
Station	am	Station_Fufun_3_3280781	28.03.2023	07:00	3	2023/03/28:07:00:26	420	no	7	24.7	99	4254.6	0	0	0
Station	am	Station_Fufun_2_3280784	28.03.2023	07:02	2	2023/03/28:07:02:44	423	no	7	24.7	99	4254.6	0	0	0
Station	am	Station_Fufun_6_3280787	28.03.2023	07:05	6	2023/03/28:07:05:03	425	no	7	24.8	99	6545.3	0	0	0
Station	am	Station_Fufun_5_3280790	28.03.2023	07:07	5	2023/03/28:07:07:23	427	no	7	24.8	99	6545.3	0	0	0
Station	am	Station_Fufun_3_3280793	28.03.2023	07:09	3	2023/03/28:07:09:44	430	no	7	24.8	99	6545.3	0	0	0
Station	am	Station_Fufun_3_3280796	28.03.2023	07:12	3	2023/03/28:07:12:17	432	no	7	25	99	7756.6	0	0	0
Station	am	Station_Fufun_3_3280799	28.03.2023	07:14	3	2023/03/28:07:14:49	435	no	7	25	99	7756.6	0	0	0
Station	am	Station_Fufun_3_3280802	28.03.2023	07:17	3	2023/03/28:07:17:13	437	no	7	25.2	99	7899.7	0	0	0
Station	am	Station_Fufun_3_3280805	28.03.2023	07:19	3	2023/03/28:07:19:34	440	no	7	25.2	99	7899.7	0	0	0
Station	am	Station_Fufun_3_3280808	28.03.2023	07:21	3	2023/03/28:07:21:56	442	no	7	25.3	99	7609.6	0	0	1.8
Station	am	Station_Fufun_3_3280811	28.03.2023	07:24	3	2023/03/28:07:24:20	444	no	7	25.3	99	7609.6	0	0	1.8
Station	am	Station_Fufun_3_3280814	28.03.2023	07:26	3	2023/03/28:07:26:41	447	no	7	25.3	99	9021	0	0	3.5
Station	am	Station_NoFufun_3280817	28.03.2023	08:10	1	2023/03/28:08:10:00	490	no	7	26.2	99	14351.3	1	0	0
Station	am	Station_Fufun_2_3280820	28.03.2023	08:12	2	2023/03/28:08:12:19	492	no	7	26.2	99	14351.3	1	0	0
Station	am	Station_Fufun_2_3280823	28.03.2023	08:14	3	2023/03/28:08:14:46	495	no	7	26.2	99	14351.3	1	0	0
Station	am	Station_Fufun_2_3280826	28.03.2023	08:17	2	2023/03/28:08:17:10	497	no	7	26.2	99	17033.5	1	0	5.5
Station	am	Station_Fufun_2_3280829	28.03.2023	08:19	2	2023/03/28:08:19:31	500	no	7	26.2	99	17033.5	1	0	5.5
Station	am	Station_Fufun_2_3280832	28.03.2023	08:22	2	2023/03/28:08:22:24	502	no	7	26.2	99	19405.4	1	0	7.2
Station	pm	Station_NoFufun_3280835	28.03.2023	16:14	0	2023/03/28:16:14:49	975	no	7	24.4	99	12335.5	0	1.8	7.2
Station	pm	Station_NoFufun_3280838	28.03.2023	16:17	0	2023/03/28:16:17:21	977	no	7	24.3	99	13612.6	1	0	5.5
Station	pm	Station_NoFufun_3280841	28.03.2023	16:19	0	2023/03/28:16:19:49	980	no	7	24.3	99	13612.6	1	0	5.5
Station	pm	Station_NoFufun_3280844	28.03.2023	16:22	0	2023/03/28:16:22:09	982	no	7	24.3	99	14579.4	1	0	9.3
Station	pm	Station_NoFufun_3280847	28.03.2023	16:24	0	2023/03/28:16:24:48	985	no	7	24.3	99	14579.4	1	0	9.3
Station	pm	Station_NoFufun_3280850	28.03.2023	16:27	0	2023/03/28:16:27:26	987	no	7	24.3	99	15290.2	1	0	7.2
Station	pm	Station_NoFufun_3280853	28.03.2023	16:29	0	2023/03/28:16:29:46	990	no	7	24.3	99	15290.2	1	0	7.2
Station	pm	Station_NoFufun_3280856	28.03.2023	16:32	0	2023/03/28:16:32:17	992	no	7	24.3	99	15209.1	1	0	11.1
Station	pm	Station_NoFufun_3280859	28.03.2023	16:34	0	2023/03/28:16:34:35	995	no	7	24.3	99	15209.1	1	0	11.1
Station	pm	Station_NoFufun_3280862	28.03.2023	16:37	0	2023/03/28:16:37:40	998	no	7	24.3	99	14478	1	0	7.2
Station	pm	Station_NoFufun_3280865	28.03.2023	16:40	0	2023/03/28:16:40:25	1000	no	7	24.3	99	13555.6	1	0	9.3
Station	pm	Station_NoFufun_3280868	28.03.2023	16:43	0	2023/03/28:16:43:06	1003	no	7	24.3	99	13555.6	1	0	9.3
Station	pm	Station_NoFufun_3280871	28.03.2023	16:45	0	2023/03/28:16:45:44	1006	no	7	24.4	99	12595.2	0	0	3.5
Station	pm	Station_NoFufun_3280874	28.03.2023	16:48	0	2023/03/28:16:48:21	1008	no	7	24.4	99	12595.2	0	0	3.5
Station	pm	Station_NoFufun_3280877	28.03.2023	16:50	0	2023/03/28:16:50:47	1011	no	7	24.4	99	11508.2	0	0	9.3
Station	pm	Station_NoFufun_3280880	28.03.2023	16:53	0	2023/03/28:16:53:05	1013	no	7	24.4	99	11508.2	0	0	9.3
Station	pm	Station_NoFufun_3280883	28.03.2023	16:56	0	2023/03/28:16:56:07	1016	no	7	24.4	99	10576.9	0	0	9.3
Station	am	Station_NoFufun_3290886	29.03.2023	10:47	0	2023/03/29:10:47:37	648	no	8	28.1	96	83193.8	6	0	3.5
Station	am	Station_NoFufun_3290889	29.03.2023	10:51	0	2023/03/29:10:51:47	652	no	8	28.5	94	102079.7	7	0	5.5
Station	am	Station_NoFufun_3290892	29.03.2023	10:59	0	2023/03/29:10:59:13	659	no	8	28.6	93	104817.6	8	0	13
Station	am	Station_NoFufun_3290895	29.03.2023	11:04	0	2023/03/29:11:04:14	664	no	8	28.6	92	93594.6	7	0	13
Station	am	Station_NoFufun_3290898	29.03.2023	11:09	0	2023/03/29:11:09:29	669	no	8	28.4	93	89376.7	6	0	9.3
Station	am	Station_NoFufun_3290901	29.03.2023	11:11	0	2023/03/29:11:11:54	672	no	8	28.6	93	94154.6	7	0	9.3
Station	am	Station_NoFufun_3290904	29.03.2023	11:14	0	2023/03/29:11:14:12	674	no	8	28.6	93	94154.6	7	0	9.3
Station	am	Station_NoFufun_3290907	29.03.2023	11:16	0	2023/03/29:11:16:58	677	no	8	28.7	95	97290.4	7	0	11.1
Station	am	Station_NoFufun_3290910	29.03.2023	11:20	0	2023/03/29:11:20:51	681	no	8	28.7	97	60011.5	4	0	1.8
Station	am	Station_NoFufun_3290913	29.03.2023	11:33	0	2023/03/29:11:33:01	693	no	8	27.8	98	33268.9	2	0	5.5
Station	am	Station_NoFufun_3290916	29.03.2023	11:38	0	2023/03/29:11:38:06	698	no	8	27.5	99	39621.6	3	0	7.2
Station	pm	Station_NoFufun_3290919	29.03.2023	12:22	0	2023/03/29:12:22:14	742	no	8	28.6	97	112725	8	0	5.5
Station	pm	Station_NoFufun_3290922	29.03.2023	12:26	0	2023/03/29:12:26:08	746	no	8	28.8	95	104474.3	8	0	9.3
Station	pm	Station_NoFufun_3290925	29.03.2023	12:28	0	2023/03/29:12:28:44	749	no	8	28.8	95	104474.3	8	0	9.3
Station	pm	Station_NoFufun_3290928	29.03.2023	12:35	0	2023/03/29:12:35:47	756	no	8	29.1	96	110658.5	8	0	9.3
Station	pm	Station_NoFufun_3290931	29.03.2023	12:39	0	2023/03/29:12:39:52	760	no	8	29.1	96	110658.5	8	0	9.3
Station	pm	Station_NoFufun_3290934	29.03.2023	12:44	0	2023/03/29:12:44:49	765	no	8	29.1	95	86120.5	6	0	11.1
Station	pm	Station_NoFufun_3290937	29.03.2023	13:28	0	2023/03/29:13:28:13	808	no	8	26.3	99	138503.4	10	0	11.1
Station	pm	Station_NoFufun_3290940	29.03.2023	13:30	0	2023/03/29:13:30:49	811	no	8	26.7	99	143967.9	11	0	11.1
Station	pm	Station_NoFufun_3290943	29.03.2023	13:33	0	2023/03/29:13:33:44	814	no	8	26.7	99	143967.9	11	0	11.1
Station	pm	Station_NoFufun_3290946	29.03.2023	13:46	0	2023/03/29:13:46:12	826	no	8	27.8	97	109617	8	0	9.3
Station	pm	Station_NoFufun_3290949	29.03.2023	14:06	0	2023/03/29:14:06:32	847	no	8	28.6	94	102042.9	7	0	9.3
Station	pm	Station_NoFufun_3290952	29.03.2023	16:25	0	2023/03/29:16:25:48	986	no	8	25	99	12031.4	0	0	1.8
Station	pm	Station_NoFufun_3290955	29.03.2023	16:28	0	2023/03/29:16:28:07	988	no	8	25	99	12031.4	0	0	1.8
Station	pm	Station_NoFufun_3300001	30.03.2023	12:14	0	2023/03/30:12:14:32	735	no	9	27.9	93	138855.6	10	0	16.6
Station	pm	Station_NoFufun_3300004	30.03.2023	12:17	0	2023/03/30:12:17:28	737	no	9	27.9	93	125189.7	9	0	14.8
Station	pm	Station_NoFufun_3300007	30.03.2023	12:21	0	2023/03/30:12:21:31	742	no	9	28.2	93	131741.4	10	0	14.8
Station	pm	Station_NoFufun_3300010	30.03.2023	12:24	0	2023/03/30:12:24:44	745	no	9	28.2	93	131741.4	10	0	14.8
Station	pm	Station_NoFufun_3300013	30.03.2023	12:27	0	2023/03/30:12:27:06	747	no	9	28.7	92	124627.2	9	0	16.6
Station	pm	Station_NoFufun_3300016	30.03.2023	12:30	0	2023/03/30:12:30:29	750	no	9	28.8	91	128463.7	9	0	14.8
Station	pm	Station_NoFufun_3300019	30.03.2023	12:33	0	2023/03/30:12:33:15	753	no	9	28.8	91	128463.7	9	0	14.8
Station	pm	Station_NoFufun_3300022	30.03.2023	12:36	0	2023/03/30:12:36:03	756	no	9	28.9	91	127702.2	9	0	16.6
Station	pm	Station_NoFufun_3300025	30.03.2023	12:41	0	2023/03/30:12:41:19	761	no	9	29.5	90	132874.1	10	0	13
Station	pm	Station_NoFufun_3300028	30.03.2023	12:43	0	2023/03/30:12:43:54	764	no	9	29.5	90	132874.1	10	0	13
Station	pm	Station_NoFufun_3300031	30.03.2023	12:47	0	2023/03/30:12:47:17	767	no	9	29.3	91	134635.2	10	0	14.8
Station	pm	Station_NoFufun_3300034	30.03.2023	12:49	0	2023/03/30:12:49:43	770	no	9	29.3	91	134635.2	10	0	14.8
Station	pm	Station_NoFufun_3300037	30.03.2023	13:04	0	2023/03/30:13:04:08	784	no	9	29.2	92	106293.7	8	0	11.1
Station	pm	Station_NoFufun_3300040	30.03.2023	13:06	0	2023/03/30:13:06:27	786	no	9	28.3	94	14381.7	1	0	23.8
Station	pm	Station_NoFufun_3300043	30.03.2023	13:24	0	2023/03/30:13:24:40	805	no	9	25.1	99	16177.1	1	0	18.3
Station	pm	Station_NoFufun_3300046	30.03.2023	13:27	0	2023/03/30:13:27:11	807	no	9	24.9	99	13592.4	1	0	16.6
Station	pm	Station_NoFufun_3300049	30.03.2023	13:30	0	2023/03/30:13:30:03	810	no	9	24.8	99	11617.1	0	3	11.1
Station	pm	Station_NoFufun_3300052	30.03.2023	14:27	0	2023/03/30:14:27:17	867	no	9	25	99	41328.3	3	0	5.5
Station	am	Station_NoFufun_3300958	30.03.2023	09:46	0	2023/03/30:09:46:10	586	no	9	27.7	97	97199.2	7	0	11.1
Station	am	Station_NoFufun_3300961	30.03.2023	10:17	0	2023/03/30:10:17:35	618	no	9	25.6	99	81017	6	0	13
Station	am	Station_NoFufun_3300964	30.03.2023	10:20	0	2023/03/30:10:20:06	620	no	9	25.7	99	111407.3	8	0	11.1
Station	am	Station_NoFufun_3300967	30.03.2023	10:23	0	2023/03/30:10:23:14	623	no	9	25.7	99	111407.3	8	0	11.1
Station	am	Station_NoFufun_3300970	30.03.2023	10:26	0	2023/03/30:10:26:47	627	no	9	26.5	99	114187.1	8	0	14.8
Station	am	Station_NoFufun_3300973	30.03.2023	10:32	0	2023/03/30:10:32:02	632	no	9	26.8	99	128528.3	9	0	9.3
Station	am	Station_NoFufun_3300976	30.03.2023	10:34	0	2023/03/30:10:34:46	635	no	9	26.8	99	128528.3	9	0	9.3
Station	am	Station_NoFufun_3300979	30.03.2023	10:57	0	2023/03/30:10:57:58	658	no	9	26	99	69633.1	5	0	9.3
Station	am	Station_NoFufun_3300982	30.03.2023	11:23	0	2023/03/30:11:23:21	683	no	9	26.7	98	123399.5	9	0	9.3
Station	am	Station_NoFufun_3300985	30.03.2023	11:43	0	2023/03/30:11:43:17	703	no	9	27.7	95	131052.1	10	0	7.2
Station	am	Station_NoFufun_3300988	30.03.2023	11:47	0	2023/03/30:11:47:45	708	no	9	28.1	94	98273.6	7	0	11.1
Station	am	Station_NoFufun_3300991	30.03.2023	11:54	0	2023/03/30:11:54:20	714	no	9	28.1	93	107726.7	8	0	11.1
Station	am	Station_NoFufun_3300994	30.03.2023	11:57	0	2023/03/30:11:57:17	717	no	9	28.2	93	102106.3	7	0	18.3
Station	pm	Station_NoFufun_3300997	30.03.2023	12:11	0	2023/03/30:12:11:55	732	no	9	27.9	93	138855.6	10	0	16.6
Station	am	Station_NoFufun_3310055	31.03.2023	07:52	0	2023/03/31:07:52:16	472	no	10	26.2	99	12776.4	0	1.8	7.2
Station	am	Station_NoFufun_3310058	31.03.2023	09:32	0	2023/03/31:09:32:55	573	no	10	27.8	96	77217.3	5	1.2	13
Station	am	Station_NoFufun_3310061	31.03.2023	09:48	0	2023/03/31:09:48:51	589	no	10	28.3	93	85104.4	6	0	11.1
Station	am	Station_NoFufun_3310064	31.03.2023	09:53	0	2023/03/31:09:53:36	594	no	10	28.2	93	81631.5	6	0	7.2
Station	am	Station_NoFufun_3310067	31.03.2023	09:58	0	2023/03/31:09:58:33	599	no	10	28.4	93	90805.9	6	0	7.2
Station	am	Station_NoFufun_3310070	31.03.2023	10:10	0	2023/03/31:10:10:09	610	no	10	28.8	91	105286.4	8	0	9.3
Station	am	Station_NoFufun_3310073	31.03.2023	10:17	0	2023/03/31:10:17:17	617	no	10	28.9	93	106583.8	8	0	11.1
Station	am	Station_NoFufun_3310076	31.03.2023	10:19	0	2023/03/31:10:19:50	620	no	10	28.9	93	106583.8	8	0	11.1
Station	am	Station_NoFufun_3310079	31.03.2023	10:22	0	2023/03/31:10:22:30	622	no	10	29	91	107854.6	8	0	11.1
Station	am	Station_NoFufun_3310082	31.03.2023	10:27	0	2023/03/31:10:27:15	627	no	10	29.2	93	109033	8	0	7.2
Station	am	Station_NoFufun_3310085	31.03.2023	10:29	0	2023/03/31:10:29:38	630	no	10	29.2	93	109033	8	0	7.2
Station	am	Station_NoFufun_3310088	31.03.2023	10:33	0	2023/03/31:10:33:41	634	no	10	29.6	93	104745.4	8	0	3.5
